Anomaly,year,temp,temp_c,anomaly_c,state
-0.98,1910,59.22,32.9,-0.5444444444444444,Average
-0.2,1910,68.29,37.93888888888889,-0.11111111111111112,Average
0.51,1910,74.12,41.17777777777778,0.2833333333333333,Average
-0.99,1910,71.11,39.50555555555555,-0.5499999999999999,Average
0.82,1910,65.68,36.488888888888894,0.4555555555555555,Average
1.51,1910,55.62,30.9,0.8388888888888889,Average
-0.56,1910,41.13,22.85,-0.3111111111111111,Average
-0.75,1910,31.93,17.738888888888887,-0.41666666666666663,Average
2.78,1911,32.9,18.277777777777775,1.5444444444444443,Average
-0.16,1911,33.66,18.7,-0.08888888888888889,Average
2.52,1911,44.02,24.455555555555556,1.4,Average
-1.05,1911,50,27.77777777777778,-0.5833333333333334,Average
1.01,1911,61.21,34.00555555555555,0.5611111111111111,Average
2.26,1911,70.75,39.30555555555556,1.2555555555555553,Average
-0.93,1911,72.68,40.37777777777778,-0.5166666666666667,Average
-1.2,1911,70.9,39.38888888888889,-0.6666666666666666,Average
1.23,1911,66.09,36.71666666666667,0.6833333333333333,Average
-1.45,1911,52.66,29.255555555555553,-0.8055555555555555,Average
-4.42,1911,37.27,20.705555555555556,-2.4555555555555553,Average
-0.48,1911,32.2,17.88888888888889,-0.26666666666666666,Average
-5.36,1912,24.76,13.755555555555556,-2.977777777777778,Average
-2.74,1912,31.08,17.266666666666666,-1.5222222222222224,Average
-5.74,1912,35.76,19.866666666666664,-3.188888888888889,Average
-0.47,1912,50.58,28.099999999999998,-0.26111111111111107,Average
0.28,1912,60.48,33.599999999999994,0.15555555555555556,Average
-1.79,1912,66.7,37.05555555555556,-0.9944444444444445,Average
-1.36,1912,72.25,40.138888888888886,-0.7555555555555555,Average
-1.98,1912,70.12,38.955555555555556,-1.0999999999999999,Average
-2.13,1912,62.73,34.849999999999994,-1.1833333333333333,Average
-0.94,1912,53.17,29.538888888888888,-0.5222222222222221,Average
0.52,1912,42.21,23.45,0.2888888888888889,Average
0.27,1912,32.95,18.305555555555557,0.15,Average
0.35,1913,30.47,16.927777777777777,0.19444444444444442,Average
-4.32,1913,29.5,16.38888888888889,-2.4,Average
-2.79,1913,38.71,21.505555555555556,-1.55,Average
0.34,1913,51.39,28.55,0.18888888888888888,Average
-0.07,1913,60.13,33.40555555555556,-0.03888888888888889,Average
-0.27,1913,68.22,37.9,-0.15,Average
-0.61,1913,73,40.55555555555556,-0.33888888888888885,Average
1.26,1913,73.36,40.75555555555555,0.7,Average
-1.22,1913,63.64,35.355555555555554,-0.6777777777777777,Average
-2.47,1913,51.64,28.68888888888889,-1.3722222222222222,Average
3.43,1913,45.12,25.066666666666663,1.9055555555555557,Average
0.65,1913,33.33,18.516666666666666,0.3611111111111111,Average
4.38,1914,34.5,19.166666666666668,2.433333333333333,Average
-4.3,1914,29.52,16.4,-2.388888888888889,Average
-0.75,1914,40.75,22.63888888888889,-0.41666666666666663,Average
-0.01,1914,51.04,28.355555555555554,-0.005555555555555556,Average
0.94,1914,61.14,33.96666666666667,0.5222222222222221,Average
0.86,1914,69.35,38.52777777777777,0.47777777777777775,Average
0.47,1914,74.08,41.15555555555555,0.26111111111111107,Average
-0.41,1914,71.69,39.827777777777776,-0.22777777777777775,Average
-0.28,1914,64.58,35.87777777777777,-0.15555555555555556,Average
1.13,1914,55.24,30.68888888888889,0.6277777777777777,Average
1.72,1914,43.41,24.116666666666664,0.9555555555555555,Average
-5.9,1914,26.78,14.877777777777778,-3.2777777777777777,Average
-1.68,1915,28.44,15.8,-0.9333333333333332,Average
2.12,1915,35.94,19.966666666666665,1.1777777777777778,Average
-4.55,1915,36.95,20.52777777777778,-2.5277777777777777,Average
3.52,1915,54.57,30.316666666666666,1.9555555555555555,Average
-2.03,1915,58.17,32.31666666666667,-1.1277777777777775,Average
-2.42,1915,66.07,36.70555555555555,-1.3444444444444443,Average
-2.6,1915,71.01,39.45,-1.4444444444444444,Average
-1.94,1915,70.16,38.977777777777774,-1.0777777777777777,Average
-0.44,1915,64.42,35.78888888888889,-0.24444444444444444,Average
1.24,1915,55.35,30.75,0.6888888888888889,Average
1.42,1915,43.11,23.95,0.7888888888888889,Average
0.49,1915,33.17,18.427777777777777,0.2722222222222222,Average
-1.9,1916,28.22,15.677777777777777,-1.0555555555555556,Average
-0.79,1916,33.03,18.35,-0.4388888888888889,Average
0.65,1916,42.15,23.416666666666664,0.3611111111111111,Average
-0.8,1916,50.25,27.916666666666664,-0.4444444444444445,Average
-0.89,1916,59.31,32.95,-0.49444444444444446,Average
-2.18,1916,66.31,36.83888888888889,-1.2111111111111112,Average
0.67,1916,74.28,41.266666666666666,0.37222222222222223,Average
-0.28,1916,71.82,39.9,-0.15555555555555556,Average
-1.36,1916,63.5,35.27777777777778,-0.7555555555555555,Average
-1.97,1916,52.14,28.966666666666665,-1.0944444444444443,Average
-1.46,1916,40.23,22.349999999999998,-0.8111111111111111,Average
-3.74,1916,28.94,16.07777777777778,-2.077777777777778,Average
-1.85,1917,28.27,15.705555555555556,-1.027777777777778,Average
-3.73,1917,30.09,16.716666666666665,-2.072222222222222,Average
-3.15,1917,38.35,21.305555555555557,-1.75,Average
-2.42,1917,48.63,27.016666666666666,-1.3444444444444443,Average
-5.07,1917,55.13,30.62777777777778,-2.816666666666667,Average
-1.52,1917,66.97,37.205555555555556,-0.8444444444444444,Average
1,1917,74.61,41.449999999999996,0.5555555555555556,Average
-1.08,1917,71.02,39.455555555555556,-0.6,Average
-0.77,1917,64.09,35.605555555555554,-0.42777777777777776,Average
-3.7,1917,50.41,28.005555555555553,-2.055555555555556,Average
1.85,1917,43.54,24.188888888888886,1.027777777777778,Average
-3.04,1917,29.64,16.466666666666665,-1.6888888888888889,Average
-6.26,1918,23.86,13.255555555555555,-3.4777777777777774,Average
0,1918,33.82,18.788888888888888,0,Average
4.25,1918,45.75,25.416666666666664,2.361111111111111,Average
-2.02,1918,49.03,27.238888888888887,-1.1222222222222222,Average
0.6,1918,60.8,33.77777777777778,0.3333333333333333,Average
2.66,1918,71.15,39.52777777777778,1.4777777777777779,Average
-1.16,1918,72.45,40.25,-0.6444444444444444,Average
0.4,1918,72.5,40.27777777777778,0.22222222222222224,Average
-2.94,1918,61.92,34.4,-1.6333333333333333,Average
2.06,1918,56.17,31.205555555555556,1.1444444444444444,Average
-1.18,1918,40.51,22.505555555555553,-0.6555555555555556,Average
1.77,1918,34.45,19.13888888888889,0.9833333333333333,Average
1.7,1919,31.82,17.677777777777777,0.9444444444444444,Average
-1.57,1919,32.25,17.916666666666668,-0.8722222222222222,Average
-0.61,1919,40.89,22.716666666666665,-0.33888888888888885,Average
0.3,1919,51.35,28.52777777777778,0.16666666666666666,Average
-0.17,1919,60.03,33.35,-0.09444444444444444,Average
0.81,1919,69.3,38.5,0.45,Average
0.74,1919,74.35,41.30555555555555,0.4111111111111111,Average
0.17,1919,72.27,40.15,0.09444444444444444,Average
0.78,1919,65.64,36.46666666666667,0.43333333333333335,Average
-1.52,1919,52.59,29.21666666666667,-0.8444444444444444,Average
-2.38,1919,39.31,21.83888888888889,-1.3222222222222222,Average
-3.9,1919,28.78,15.988888888888889,-2.1666666666666665,Average
-0.89,1920,29.23,16.238888888888887,-0.49444444444444446,Average
-0.13,1920,33.69,18.716666666666665,-0.07222222222222223,Average
-1.22,1920,40.28,22.377777777777776,-0.6777777777777777,Average
-4.27,1920,46.78,25.988888888888887,-2.372222222222222,Average
-0.89,1920,59.31,32.95,-0.49444444444444446,Average
-1.12,1920,67.37,37.42777777777778,-0.6222222222222222,Average
-0.91,1920,72.7,40.38888888888889,-0.5055555555555555,Average
-1.47,1920,70.63,39.23888888888889,-0.8166666666666667,Average
0.58,1920,65.44,36.355555555555554,0.3222222222222222,Average
0.52,1920,54.63,30.35,0.2888888888888889,Average
-1.99,1920,39.7,22.055555555555557,-1.1055555555555556,Average
0.45,1920,33.13,18.405555555555555,0.25,Average
4.24,1921,34.36,19.08888888888889,2.3555555555555556,Average
3.08,1921,36.9,20.5,1.711111111111111,Average
5.13,1921,46.63,25.905555555555555,2.85,Average
-0.04,1921,51.01,28.33888888888889,-0.022222222222222223,Average
-0.1,1921,60.1,33.388888888888886,-0.05555555555555556,Average
1.87,1921,70.36,39.08888888888889,1.038888888888889,Average
1.05,1921,74.66,41.477777777777774,0.5833333333333334,Average
-0.07,1921,72.03,40.016666666666666,-0.03888888888888889,Average
1.68,1921,66.54,36.96666666666667,0.9333333333333332,Average
1.24,1921,55.35,30.75,0.6888888888888889,Average
0.89,1921,42.58,23.655555555555555,0.49444444444444446,Average
2.4,1921,35.08,19.488888888888887,1.3333333333333333,Average
-3.32,1922,26.8,14.88888888888889,-1.8444444444444443,Average
-1.87,1922,31.95,17.75,-1.038888888888889,Average
-1.08,1922,40.42,22.455555555555556,-0.6,Average
-0.74,1922,50.31,27.95,-0.4111111111111111,Average
0.98,1922,61.18,33.98888888888889,0.5444444444444444,Average
1.65,1922,70.14,38.96666666666667,0.9166666666666666,Average
-0.61,1922,73,40.55555555555556,-0.33888888888888885,Average
0.71,1922,72.81,40.45,0.39444444444444443,Average
2.42,1922,67.28,37.37777777777778,1.3444444444444443,Average
0.91,1922,55.02,30.566666666666666,0.5055555555555555,Average
0.17,1922,41.86,23.255555555555556,0.09444444444444444,Average
0.87,1922,33.55,18.638888888888886,0.48333333333333334,Average
4.47,1923,34.59,19.21666666666667,2.483333333333333,Average
-4.25,1923,29.57,16.427777777777777,-2.361111111111111,Average
-3.2,1923,38.3,21.277777777777775,-1.777777777777778,Average
-1.14,1923,49.91,27.727777777777774,-0.6333333333333333,Average
-0.68,1923,59.52,33.06666666666667,-0.37777777777777777,Average
-0.45,1923,68.04,37.800000000000004,-0.25,Average
0.15,1923,73.76,40.97777777777778,0.08333333333333333,Average
-0.99,1923,71.11,39.50555555555555,-0.5499999999999999,Average
0.21,1923,65.07,36.15,0.11666666666666665,Average
-2.87,1923,51.24,28.46666666666667,-1.5944444444444446,Average
0.89,1923,42.58,23.655555555555555,0.49444444444444446,Average
3.3,1923,35.98,19.988888888888887,1.8333333333333333,Average
-3.86,1924,26.26,14.588888888888889,-2.1444444444444444,Average
1.37,1924,35.19,19.549999999999997,0.7611111111111112,Average
-4.32,1924,37.18,20.655555555555555,-2.4,Average
-0.78,1924,50.27,27.927777777777777,-0.43333333333333335,Average
-2.3,1924,57.9,32.166666666666664,-1.2777777777777777,Average
0.1,1924,68.59,38.105555555555554,0.05555555555555556,Average
-1.72,1924,71.89,39.93888888888889,-0.9555555555555555,Average
-0.03,1924,72.07,40.038888888888884,-0.016666666666666666,Average
-2.12,1924,62.74,34.855555555555554,-1.1777777777777778,Average
0.86,1924,54.97,30.538888888888888,0.47777777777777775,Average
0.71,1924,42.4,23.555555555555554,0.39444444444444443,Average
-5.09,1924,27.59,15.327777777777778,-2.8277777777777775,Average
-1.04,1925,29.08,16.155555555555555,-0.5777777777777778,Average
4.48,1925,38.3,21.277777777777775,2.488888888888889,Average
2.74,1925,44.24,24.57777777777778,1.5222222222222224,Average
3.67,1925,54.72,30.4,2.0388888888888888,Average
-0.19,1925,60.01,33.33888888888889,-0.10555555555555556,Average
1.35,1925,69.84,38.800000000000004,0.75,Average
0.53,1925,74.14,41.18888888888889,0.29444444444444445,Average
-0.7,1925,71.4,39.66666666666667,-0.38888888888888884,Average
1.81,1925,66.67,37.03888888888889,1.0055555555555555,Average
-5.19,1925,48.92,27.177777777777777,-2.8833333333333333,Average
-1.28,1925,40.41,22.45,-0.7111111111111111,Average
-0.18,1925,32.5,18.055555555555554,-0.09999999999999999,Average
0.19,1926,30.31,16.83888888888889,0.10555555555555556,Average
3.85,1926,37.67,20.927777777777777,2.138888888888889,Average
-1.85,1926,39.65,22.027777777777775,-1.027777777777778,Average
-1.01,1926,50.04,27.799999999999997,-0.5611111111111111,Average
0.82,1926,61.02,33.9,0.4555555555555555,Average
-0.29,1926,68.2,37.88888888888889,-0.1611111111111111,Average
-0.25,1926,73.36,40.75555555555555,-0.1388888888888889,Average
0.24,1926,72.34,40.18888888888889,0.13333333333333333,Average
-0.75,1926,64.11,35.61666666666667,-0.41666666666666663,Average
0.84,1926,54.95,30.52777777777778,0.4666666666666666,Average
-1.23,1926,40.46,22.477777777777778,-0.6833333333333333,Average
-1.35,1926,31.33,17.405555555555555,-0.75,Average
1.43,1927,31.55,17.52777777777778,0.7944444444444444,Average
4.08,1927,37.9,21.055555555555554,2.2666666666666666,Average
0.76,1927,42.26,23.477777777777778,0.4222222222222222,Average
0.53,1927,51.58,28.655555555555555,0.29444444444444445,Average
-0.44,1927,59.76,33.199999999999996,-0.24444444444444444,Average
-1.28,1927,67.21,37.33888888888888,-0.7111111111111111,Average
-0.93,1927,72.68,40.37777777777778,-0.5166666666666667,Average
-2.73,1927,69.37,38.53888888888889,-1.5166666666666666,Average
0.12,1927,64.98,36.1,0.06666666666666667,Average
1.79,1927,55.9,31.055555555555554,0.9944444444444445,Average
2.66,1927,44.35,24.63888888888889,1.4777777777777779,Average
-4.46,1927,28.22,15.677777777777777,-2.477777777777778,Average
1.86,1928,31.98,17.766666666666666,1.0333333333333334,Average
0.52,1928,34.34,19.07777777777778,0.2888888888888889,Average
1.62,1928,43.12,23.955555555555552,0.9,Average
-2.99,1928,48.06,26.7,-1.6611111111111112,Average
1.32,1928,61.52,34.17777777777778,0.7333333333333334,Average
-2.58,1928,65.91,36.61666666666667,-1.4333333333333333,Average
-0.21,1928,73.4,40.77777777777778,-0.11666666666666665,Average
-0.28,1928,71.82,39.9,-0.15555555555555556,Average
-1.59,1928,63.27,35.15,-0.8833333333333333,Average
0.97,1928,55.08,30.599999999999998,0.5388888888888889,Average
-0.11,1928,41.58,23.099999999999998,-0.06111111111111111,Average
0.26,1928,32.94,18.299999999999997,0.14444444444444446,Average
-3.81,1929,26.31,14.616666666666665,-2.1166666666666667,Average
-6.9,1929,26.92,14.955555555555556,-3.8333333333333335,Average
2.06,1929,43.56,24.2,1.1444444444444444,Average
0.12,1929,51.17,28.427777777777777,0.06666666666666667,Average
-1.34,1929,58.86,32.699999999999996,-0.7444444444444445,Average
-0.99,1929,67.5,37.5,-0.5499999999999999,Average
-0.01,1929,73.6,40.888888888888886,-0.005555555555555556,Average
0.53,1929,72.63,40.349999999999994,0.29444444444444445,Average
-1.45,1929,63.41,35.227777777777774,-0.8055555555555555,Average
-0.19,1929,53.92,29.955555555555556,-0.10555555555555556,Average
-3.28,1929,38.41,21.338888888888885,-1.822222222222222,Average
1.28,1929,33.96,18.866666666666667,0.7111111111111111,Average
-6.58,1930,23.54,13.077777777777778,-3.6555555555555554,Average
6.28,1930,40.1,22.27777777777778,3.488888888888889,Average
-1.09,1930,40.41,22.45,-0.6055555555555556,Average
3.36,1930,54.41,30.227777777777774,1.8666666666666665,Average
-0.97,1930,59.23,32.90555555555555,-0.5388888888888889,Average
-0.08,1930,68.41,38.00555555555555,-0.044444444444444446,Average
1.43,1930,75.04,41.68888888888889,0.7944444444444444,Average
0.8,1930,72.9,40.5,0.4444444444444445,Average
0.89,1930,65.75,36.52777777777778,0.49444444444444446,Average
-2.42,1930,51.69,28.716666666666665,-1.3444444444444443,Average
-0.6,1930,41.09,22.82777777777778,-0.3333333333333333,Average
-1.51,1930,31.17,17.316666666666666,-0.8388888888888889,Average
2.87,1931,32.99,18.32777777777778,1.5944444444444446,Average
4.12,1931,37.94,21.077777777777776,2.2888888888888888,Average
-2.08,1931,39.42,21.900000000000002,-1.1555555555555557,Average
0.01,1931,51.06,28.366666666666667,0.005555555555555556,Average
-0.77,1931,59.43,33.016666666666666,-0.42777777777777776,Average
2.21,1931,70.7,39.27777777777778,1.2277777777777776,Average
2.2,1931,75.81,42.11666666666667,1.2222222222222223,Average
-0.14,1931,71.96,39.977777777777774,-0.07777777777777778,Average
3.27,1931,68.13,37.849999999999994,1.8166666666666667,Average
2.46,1931,56.57,31.427777777777777,1.3666666666666667,Average
1.69,1931,43.38,24.1,0.9388888888888889,Average
2.38,1931,35.06,19.477777777777778,1.3222222222222222,Average
1.43,1932,31.55,17.52777777777778,0.7944444444444444,Average
2.88,1932,36.7,20.38888888888889,1.5999999999999999,Average
-4.14,1932,37.36,20.755555555555556,-2.3,Average
0.55,1932,51.6,28.666666666666668,0.3055555555555556,Average
0.31,1932,60.51,33.61666666666667,0.17222222222222222,Average
0.75,1932,69.24,38.46666666666666,0.41666666666666663,Average
0.49,1932,74.1,41.166666666666664,0.2722222222222222,Average
0.47,1932,72.57,40.31666666666666,0.26111111111111107,Average
-0.17,1932,64.69,35.93888888888889,-0.09444444444444444,Average
-1.79,1932,52.32,29.066666666666666,-0.9944444444444445,Average
-0.94,1932,40.75,22.63888888888889,-0.5222222222222221,Average
-3.27,1932,29.41,16.33888888888889,-1.8166666666666667,Average
4.18,1933,34.3,19.055555555555554,2.322222222222222,Average
-4.23,1933,29.59,16.43888888888889,-2.35,Average
0.33,1933,41.83,23.238888888888887,0.18333333333333335,Average
-1.21,1933,49.84,27.68888888888889,-0.6722222222222222,Average
-0.37,1933,59.83,33.23888888888889,-0.20555555555555555,Average
3.07,1933,71.56,39.75555555555555,1.7055555555555555,Average
1.52,1933,75.13,41.73888888888889,0.8444444444444444,Average
-0.18,1933,71.92,39.955555555555556,-0.09999999999999999,Average
2.87,1933,67.73,37.62777777777778,1.5944444444444446,Average
1.09,1933,55.2,30.666666666666668,0.6055555555555556,Average
0.84,1933,42.53,23.627777777777776,0.4666666666666666,Average
3.75,1933,36.43,20.238888888888887,2.0833333333333335,Average
4.96,1934,35.08,19.488888888888887,2.7555555555555555,Average
0.5,1934,34.32,19.066666666666666,0.2777777777777778,Average
1.28,1934,42.78,23.766666666666666,0.7111111111111111,Average
2.69,1934,53.74,29.855555555555554,1.4944444444444445,Average
4.51,1934,64.71,35.949999999999996,2.5055555555555555,Average
2.19,1934,70.68,39.26666666666667,1.2166666666666666,Average
2.76,1934,76.37,42.42777777777778,1.5333333333333332,Average
1.43,1934,73.53,40.85,0.7944444444444444,Average
-1.02,1934,63.84,35.46666666666667,-0.5666666666666667,Average
2.41,1934,56.52,31.400000000000002,1.338888888888889,Average
3.32,1934,45.01,25.005555555555553,1.8444444444444443,Average
-0.01,1934,32.67,18.150000000000002,-0.005555555555555556,Average
1.39,1935,31.51,17.505555555555556,0.7722222222222221,Average
2.19,1935,36.01,20.005555555555553,1.2166666666666666,Average
2.11,1935,43.61,24.227777777777778,1.172222222222222,Average
-1.34,1935,49.71,27.616666666666667,-0.7444444444444445,Average
-2.87,1935,57.33,31.849999999999998,-1.5944444444444446,Average
-0.85,1935,67.64,37.577777777777776,-0.4722222222222222,Average
1.52,1935,75.13,41.73888888888889,0.8444444444444444,Average
0.89,1935,72.99,40.55,0.49444444444444446,Average
-0.06,1935,64.8,36,-0.03333333333333333,Average
-0.31,1935,53.8,29.888888888888886,-0.17222222222222222,Average
-2.2,1935,39.49,21.93888888888889,-1.2222222222222223,Average
-1.94,1935,30.74,17.077777777777776,-1.0777777777777777,Average
-2.76,1936,27.36,15.2,-1.5333333333333332,Average
-8.59,1936,25.23,14.016666666666666,-4.772222222222222,Average
1.93,1936,43.43,24.127777777777776,1.0722222222222222,Average
-0.83,1936,50.22,27.9,-0.4611111111111111,Average
3.26,1936,63.46,35.25555555555555,1.811111111111111,Average
2.12,1936,70.61,39.227777777777774,1.1777777777777778,Average
3.19,1936,76.8,42.666666666666664,1.7722222222222221,Average
2.49,1936,74.59,41.43888888888889,1.3833333333333335,Average
1.5,1936,66.36,36.86666666666667,0.8333333333333333,Average
-0.62,1936,53.49,29.71666666666667,-0.34444444444444444,Average
-1.88,1936,39.81,22.116666666666667,-1.0444444444444443,Average
1.79,1936,34.47,19.15,0.9944444444444445,Average
-5.28,1937,24.84,13.799999999999999,-2.9333333333333336,Average
-2.09,1937,31.73,17.627777777777776,-1.161111111111111,Average
-2.66,1937,38.84,21.57777777777778,-1.4777777777777779,Average
-0.94,1937,50.11,27.83888888888889,-0.5222222222222221,Average
1.73,1937,61.93,34.40555555555555,0.961111111111111,Average
0.3,1937,68.79,38.21666666666667,0.16666666666666666,Average
0.98,1937,74.59,41.43888888888889,0.5444444444444444,Average
2.56,1937,74.66,41.477777777777774,1.4222222222222223,Average
0.84,1937,65.7,36.5,0.4666666666666666,Average
-0.22,1937,53.89,29.93888888888889,-0.12222222222222222,Average
-0.87,1937,40.82,22.677777777777777,-0.48333333333333334,Average
0.02,1937,32.7,18.166666666666668,0.011111111111111112,Average
2.02,1938,32.14,17.855555555555554,1.1222222222222222,Average
2.18,1938,36,20,1.2111111111111112,Average
3.51,1938,45.01,25.005555555555553,1.9499999999999997,Average
0.68,1938,51.73,28.738888888888887,0.37777777777777777,Average
-0.35,1938,59.85,33.25,-0.19444444444444442,Average
0.28,1938,68.77,38.205555555555556,0.15555555555555556,Average
0.17,1938,73.78,40.98888888888889,0.09444444444444444,Average
1.62,1938,73.72,40.955555555555556,0.9,Average
1.77,1938,66.63,37.016666666666666,0.9833333333333333,Average
2.3,1938,56.41,31.338888888888885,1.2777777777777777,Average
-1.75,1938,39.94,22.188888888888886,-0.9722222222222222,Average
1.53,1938,34.21,19.005555555555556,0.85,Average
3.79,1939,33.91,18.838888888888885,2.1055555555555556,Average
-3.84,1939,29.98,16.655555555555555,-2.1333333333333333,Average
1.01,1939,42.51,23.616666666666664,0.5611111111111111,Average
0.48,1939,51.53,28.627777777777776,0.26666666666666666,Average
2.51,1939,62.71,34.83888888888889,1.3944444444444444,Average
0.37,1939,68.86,38.25555555555555,0.20555555555555555,Average
1.27,1939,74.88,41.599999999999994,0.7055555555555556,Average
0.54,1939,72.64,40.355555555555554,0.3,Average
2.51,1939,67.37,37.42777777777778,1.3944444444444444,Average
0.61,1939,54.72,30.4,0.33888888888888885,Average
0.61,1939,42.3,23.499999999999996,0.33888888888888885,Average
5.04,1939,37.72,20.955555555555556,2.8,Average
-6.29,1940,23.83,13.238888888888887,-3.4944444444444445,Average
0.03,1940,33.85,18.805555555555557,0.016666666666666666,Average
0.02,1940,41.52,23.066666666666666,0.011111111111111112,Average
-0.82,1940,50.23,27.90555555555555,-0.4555555555555555,Average
0.65,1940,60.85,33.80555555555556,0.3611111111111111,Average
1.11,1940,69.6,38.666666666666664,0.6166666666666667,Average
0.53,1940,74.14,41.18888888888889,0.29444444444444445,Average
0.04,1940,72.14,40.077777777777776,0.022222222222222223,Average
0.49,1940,65.35,36.30555555555555,0.2722222222222222,Average
1.97,1940,56.08,31.155555555555555,1.0944444444444443,Average
-2.69,1940,39,21.666666666666668,-1.4944444444444445,Average
3.37,1940,36.05,20.027777777777775,1.8722222222222222,Average
2.08,1941,32.2,17.88888888888889,1.1555555555555557,Average
-0.29,1941,33.53,18.627777777777776,-0.1611111111111111,Average
-2.3,1941,39.2,21.77777777777778,-1.2777777777777777,Average
0.97,1941,52.02,28.900000000000002,0.5388888888888889,Average
2.13,1941,62.33,34.62777777777777,1.1833333333333333,Average
-0.69,1941,67.8,37.666666666666664,-0.3833333333333333,Average
0.37,1941,73.98,41.1,0.20555555555555555,Average
-0.03,1941,72.07,40.038888888888884,-0.016666666666666666,Average
-0.33,1941,64.53,35.85,-0.18333333333333335,Average
1.09,1941,55.2,30.666666666666668,0.6055555555555556,Average
